# /home/jwozniak/MARL/.venv/bin/python3 -m smax.run --exploration correlated --similarity obs --mixer vdn --seed 2 --total-steps 2000000 --out results_smax/smax_2s3z_vdn_correlated_obs_s2.npz
2026-06-10 19:38:18.919112: W external/xla/xla/service/gpu/nvptx_compiler.cc:930] The NVIDIA driver's CUDA version is 12.7 which is older than the PTX compiler version 12.9.86. Because the driver is older than the PTX compiler version, XLA is disabling parallel compilation, which may slow down compilation. You should update your NVIDIA driver or use the NVIDIA-provided CUDA forward compatibility packages.
[run] cfg={'seed': 2, 'total_steps': 2000000, 'n_envs': 128, 'buffer_cap': 100000, 'batch_size': 128, 'warmup': 5000, 'updates_per_iter': 1, 'target_sync': 200, 'gamma': 0.99, 'lr': 0.0003, 'grad_clip': 10.0, 'eps_start': 1.0, 'eps_end': 0.05, 'eps_anneal_steps': 100000, 'hidden_size': 128, 'exploration': 'correlated', 'similarity': 'obs', 'mixer': 'vdn', 'qmix_embed': 32, 'log_corr_every': 2000}
[cfg] n_agents=5  n_actions=10  obs_dim=127  state_dim=120  aug_dim=134
iter=     0  env_steps=        0  eps=1.000  episodes=     0  recent_return=0.00  win=0.00  buf=128
iter=  4200  env_steps=   537600  eps=0.050  episodes=  9750  recent_return=0.04  win=0.00  buf=100000
iter=  4400  env_steps=   563200  eps=0.050  episodes= 10175  recent_return=0.06  win=0.00  buf=100000
iter=  4600  env_steps=   588800  eps=0.050  episodes= 10599  recent_return=0.06  win=0.00  buf=100000
iter=  4800  env_steps=   614400  eps=0.050  episodes= 11061  recent_return=0.04  win=0.00  buf=100000
iter=  5000  env_steps=   640000  eps=0.050  episodes= 11475  recent_return=0.07  win=0.00  buf=100000
iter=  5200  env_steps=   665600  eps=0.050  episodes= 11910  recent_return=0.06  win=0.00  buf=100000
iter=  5400  env_steps=   691200  eps=0.050  episodes= 12314  recent_return=0.07  win=0.00  buf=100000
iter=  5600  env_steps=   716800  eps=0.050  episodes= 12756  recent_return=0.06  win=0.00  buf=100000
iter=  5800  env_steps=   742400  eps=0.050  episodes= 13174  recent_return=0.07  win=0.00  buf=100000
iter=  6000  env_steps=   768000  eps=0.050  episodes= 13577  recent_return=0.07  win=0.00  buf=100000
iter=  6200  env_steps=   793600  eps=0.050  episodes= 13966  recent_return=0.05  win=0.00  buf=100000
iter=  6400  env_steps=   819200  eps=0.050  episodes= 14353  recent_return=0.07  win=0.00  buf=100000
iter=  6600  env_steps=   844800  eps=0.050  episodes= 14749  recent_return=0.08  win=0.00  buf=100000
iter=  6800  env_steps=   870400  eps=0.050  episodes= 15191  recent_return=0.07  win=0.00  buf=100000
iter=  7000  env_steps=   896000  eps=0.050  episodes= 15572  recent_return=0.12  win=0.00  buf=100000
iter=  7200  env_steps=   921600  eps=0.050  episodes= 15959  recent_return=0.16  win=0.00  buf=100000
iter=  7400  env_steps=   947200  eps=0.050  episodes= 16344  recent_return=0.13  win=0.00  buf=100000
iter=  7600  env_steps=   972800  eps=0.050  episodes= 16717  recent_return=0.15  win=0.00  buf=100000
iter=  7800  env_steps=   998400  eps=0.050  episodes= 17090  recent_return=0.18  win=0.00  buf=100000
iter=  8000  env_steps=  1024000  eps=0.050  episodes= 17456  recent_return=0.21  win=0.00  buf=100000
iter=  8200  env_steps=  1049600  eps=0.050  episodes= 17839  recent_return=0.19  win=0.00  buf=100000
iter=  8400  env_steps=  1075200  eps=0.050  episodes= 18245  recent_return=0.19  win=0.00  buf=100000
iter=  8600  env_steps=  1100800  eps=0.050  episodes= 18647  recent_return=0.21  win=0.00  buf=100000
iter=  8800  env_steps=  1126400  eps=0.050  episodes= 19082  recent_return=0.24  win=0.00  buf=100000
iter=  9000  env_steps=  1152000  eps=0.050  episodes= 19537  recent_return=0.16  win=0.00  buf=100000
iter=  9200  env_steps=  1177600  eps=0.050  episodes= 19916  recent_return=0.20  win=0.00  buf=100000
iter=  9400  env_steps=  1203200  eps=0.050  episodes= 20303  recent_return=0.23  win=0.00  buf=100000
iter=  9600  env_steps=  1228800  eps=0.050  episodes= 20702  recent_return=0.23  win=0.00  buf=100000
iter=  9800  env_steps=  1254400  eps=0.050  episodes= 21083  recent_return=0.18  win=0.00  buf=100000
iter= 10000  env_steps=  1280000  eps=0.050  episodes= 21470  recent_return=0.12  win=0.00  buf=100000
iter= 10200  env_steps=  1305600  eps=0.050  episodes= 21838  recent_return=0.11  win=0.00  buf=100000
iter= 10400  env_steps=  1331200  eps=0.050  episodes= 22207  recent_return=0.08  win=0.00  buf=100000
iter= 10600  env_steps=  1356800  eps=0.050  episodes= 22589  recent_return=0.07  win=0.00  buf=100000
iter= 10800  env_steps=  1382400  eps=0.050  episodes= 22953  recent_return=0.07  win=0.00  buf=100000
iter= 11000  env_steps=  1408000  eps=0.050  episodes= 23317  recent_return=0.09  win=0.00  buf=100000
iter= 11200  env_steps=  1433600  eps=0.050  episodes= 23656  recent_return=0.08  win=0.00  buf=100000
iter= 11400  env_steps=  1459200  eps=0.050  episodes= 24020  recent_return=0.08  win=0.00  buf=100000
iter= 11600  env_steps=  1484800  eps=0.050  episodes= 24380  recent_return=0.07  win=0.00  buf=100000
iter= 11800  env_steps=  1510400  eps=0.050  episodes= 24742  recent_return=0.07  win=0.00  buf=100000
iter= 12000  env_steps=  1536000  eps=0.050  episodes= 25117  recent_return=0.07  win=0.00  buf=100000
iter= 12200  env_steps=  1561600  eps=0.050  episodes= 25453  recent_return=0.09  win=0.00  buf=100000
iter= 12400  env_steps=  1587200  eps=0.050  episodes= 25797  recent_return=0.08  win=0.00  buf=100000
iter= 12600  env_steps=  1612800  eps=0.050  episodes= 26156  recent_return=0.08  win=0.00  buf=100000
iter= 12800  env_steps=  1638400  eps=0.050  episodes= 26505  recent_return=0.09  win=0.00  buf=100000
iter= 13000  env_steps=  1664000  eps=0.050  episodes= 26838  recent_return=0.09  win=0.00  buf=100000
iter= 13200  env_steps=  1689600  eps=0.050  episodes= 27203  recent_return=0.08  win=0.00  buf=100000
iter= 13400  env_steps=  1715200  eps=0.050  episodes= 27543  recent_return=0.09  win=0.00  buf=100000
iter= 13600  env_steps=  1740800  eps=0.050  episodes= 27898  recent_return=0.11  win=0.00  buf=100000
iter= 13800  env_steps=  1766400  eps=0.050  episodes= 28276  recent_return=0.11  win=0.00  buf=100000
iter= 14000  env_steps=  1792000  eps=0.050  episodes= 28631  recent_return=0.11  win=0.00  buf=100000
iter= 14200  env_steps=  1817600  eps=0.050  episodes= 28985  recent_return=0.10  win=0.00  buf=100000
iter= 14400  env_steps=  1843200  eps=0.050  episodes= 29335  recent_return=0.12  win=0.00  buf=100000
iter= 14600  env_steps=  1868800  eps=0.050  episodes= 29689  recent_return=0.14  win=0.00  buf=100000
iter= 14800  env_steps=  1894400  eps=0.050  episodes= 30034  recent_return=0.14  win=0.00  buf=100000
iter= 15000  env_steps=  1920000  eps=0.050  episodes= 30399  recent_return=0.11  win=0.00  buf=100000
iter= 15200  env_steps=  1945600  eps=0.050  episodes= 30779  recent_return=0.10  win=0.00  buf=100000
iter= 15400  env_steps=  1971200  eps=0.050  episodes= 31141  recent_return=0.09  win=0.00  buf=100000
iter= 15600  env_steps=  1996800  eps=0.050  episodes= 31520  recent_return=0.11  win=0.00  buf=100000
[run] 2000000 env-steps in 248s => 8067 env-steps/sec
[run] saved -> results_smax/smax_2s3z_vdn_correlated_obs_s2.npz
